관측소명:해운대해수욕장
위도:35.148972
경도:129.170166
관측시간	유속(cm/s)	유향(16points)	유향(deg)	수온(℃)	유의파고(m)	유의파주기(sec)	최대파고(m)	최대파주기(sec)	풍속(m/s)		풍향(deg)	기온(℃)	기압(hPa)	시정(m)	파향(deg)	
2024/04/04 01:33:00	8.9	서남서	242	13.95	0.56	5.3	1.00	5.5	2.0	북북동	22	13.1	1010.5	-	80	
2024/04/04 01:34:00	9.5	남서	230	13.95	0.58	5.1	1.00	5.5	1.8	북북동	25	13.1	1010.5	-	102	
2024/04/04 01:35:00	7.3	남남서	209	13.95	0.54	4.8	0.81	4.5	1.7	북북동	14	13.1	1010.5	-	71	
2024/04/04 01:36:00	7.5	남서	221	13.95	0.55	4.8	0.81	4.5	1.8	북북동	13	13.1	1010.5	-	126	
2024/04/04 01:37:00	7.2	서남서	239	13.95	0.56	4.9	0.72	5.5	1.9	북	359	13.1	1010.5	-	89	
2024/04/04 01:38:00	8.2	남서	223	13.95	0.58	5.1	0.72	5.5	1.6	북북동	22	13.1	1010.5	-	134	
2024/04/04 01:39:00	3.0	남서	225	13.95	0.57	5.3	0.71	5.5	2.0	북북동	28	13.1	1010.5	-	85	
2024/04/04 01:40:00	4.7	서남서	256	13.94	0.58	5.3	0.71	5.5	1.9	북북동	29	13.1	1010.4	-	105	
2024/04/04 01:41:00	5.7	서남서	240	13.94	0.56	5.2	0.71	6.0	1.2	북북동	25	13.1	1010.4	-	69	
2024/04/04 01:42:00	5.2	남남서	205	13.94	0.60	5.6	0.83	5.5	0.8	북	357	13.1	1010.5	-	119	
2024/04/04 01:43:00	3.2	서남서	252	13.94	0.65	5.6	0.83	5.5	1.1	북동	40	13.1	1010.5	-	81	
2024/04/04 01:44:00	3.9	남남서	200	13.94	0.65	5.6	0.83	5.5	1.5	북북동	30	13.1	1010.5	-	86	
2024/04/04 01:45:00	5.0	남남서	209	13.94	0.65	5.4	0.83	5.5	1.4	북북동	20	13.1	1010.6	-	94	
2024/04/04 01:46:00	6.4	남서	230	13.94	0.61	5.3	0.83	5.5	1.4	북북동	27	13.2	1010.6	-	80	
2024/04/04 01:47:00	5.7	남남서	211	13.94	0.53	5.3	0.76	4.5	1.1	북북동	21	13.1	1010.6	-	121	
2024/04/04 01:48:00	4.6	남남서	208	13.94	0.51	4.9	0.84	4.5	0.8	북	11	13.1	1010.6	-	82	
2024/04/04 01:49:00	6.8	남서	222	13.95	0.50	5.2	0.84	4.5	0.7	북동	38	13.1	1010.6	-	125	
2024/04/04 01:50:00	3.8	서	266	13.94	0.51	5.5	0.84	4.5	1.3	북동	44	13.1	1010.7	-	84	
2024/04/04 01:51:00	5.1	남서	217	13.95	0.50	5.7	0.84	4.5	1.0	동북동	65	13.1	1010.7	-	76	
2024/04/04 01:52:00	2.5	남서	219	13.94	0.47	5.4	0.66	6.0	1.0	동북동	72	13.0	1010.7	-	102	
2024/04/04 01:53:00	4.7	남서	225	13.95	0.48	5.5	0.66	6.0	1.4	북동	52	13.0	1010.7	-	277	
2024/04/04 01:54:00	2.3	남남동	166	13.95	0.53	5.7	0.75	5.5	1.0	동북동	59	13.0	1010.7	-	96	
2024/04/04 01:55:00	3.1	남남서	200	13.95	0.53	5.8	0.75	5.5	0.6	동북동	77	12.9	1010.7	-	96	
2024/04/04 01:56:00	2.7	동남동	122	13.95	0.52	6.1	0.75	5.5	1.2	동	94	12.9	1010.7	-	137	
2024/04/04 01:57:00	3.4	동남동	112	13.95	0.53	5.9	0.75	5.5	1.9	동	90	12.9	1010.7	-	51	
2024/04/04 01:58:00	3.5	남동	143	13.95	0.50	5.7	0.65	8.0	1.5	동북동	72	13.0	1010.8	-	53	
2024/04/04 01:59:00	3.7	남남동	149	13.95	0.51	5.9	0.65	7.5	1.7	동	81	12.9	1010.7	-	87	
2024/04/04 02:00:00	5.4	동남동	123	13.94	0.51	5.4	0.65	7.5	1.6	동	80	12.9	1010.7	-	138	
2024/04/04 02:01:00	5.4	남동	127	13.95	0.52	5.1	0.73	4.5	0.9	동남동	105	12.9	1010.7	-	80	
2024/04/04 02:02:00	4.6	남동	145	13.95	0.52	5.1	0.73	4.5	0.8	북동	45	12.9	1010.7	-	130	
2024/04/04 02:03:00	4.0	남남동	160	13.95	0.58	5.0	0.81	6.0	1.6	동북동	65	13.0	1010.7	-	151	
2024/04/04 02:04:00	4.6	남동	132	13.95	0.60	5.2	0.81	6.0	1.6	북동	34	12.9	1010.7	-	101	
2024/04/04 02:05:00	4.2	남남서	200	13.95	0.59	5.1	0.81	6.0	1.1	동북동	57	13.0	1010.7	-	121	
2024/04/04 02:06:00	2.2	남남동	149	13.95	0.58	5.6	0.81	6.0	0.6	북동	39	12.9	1010.7	-	109	
2024/04/04 02:07:00	4.2	남	179	13.95	0.56	5.8	0.80	5.5	0.5	북북동	27	13.0	1010.6	-	101	
2024/04/04 02:08:00	3.5	남남동	167	13.95	0.58	5.5	0.80	5.5	0.8	북동	45	13.1	1010.6	-	119	
2024/04/04 02:09:00	4.7	남남동	154	13.96	0.60	5.4	0.80	5.5	1.4	동북동	71	12.9	1010.6	-	99	
2024/04/04 02:10:00	4.5	남동	134	13.96	0.61	5.4	0.80	5.5	1.4	동북동	65	13.0	1010.5	-	121	
2024/04/04 02:11:00	4.9	남동	142	13.96	0.57	5.4	0.74	7.0	0.8	동북동	70	13.0	1010.5	-	70	
2024/04/04 02:12:00	6.4	남남동	166	13.96	0.53	5.1	0.74	7.0	0.9	동북동	66	13.0	1010.5	-	149	
2024/04/04 02:13:00	6.1	남남동	156	13.96	0.49	5.4	0.66	4.5	1.6	북동	41	12.9	1010.5	-	41	
2024/04/04 02:14:00	7.2	남	170	13.96	0.50	5.5	0.68	6.5	1.0	북동	52	13.0	1010.5	-	96	
2024/04/04 02:15:00	6.4	남	173	13.96	0.52	5.5	0.68	6.5	0.7	북동	46	12.9	1010.5	-	78	
2024/04/04 02:16:00	6.4	남남동	157	13.97	0.54	5.6	0.68	6.5	0.7	동북동	65	12.9	1010.6	-	89	
2024/04/04 02:17:00	5.2	남동	130	13.97	0.52	5.2	0.68	6.5	1.0	동북동	63	13.0	1010.6	-	91	
2024/04/04 02:18:00	5.8	남동	145	13.97	0.53	5.2	0.65	5.5	1.0	북동	54	13.1	1010.7	-	134	
2024/04/04 02:19:00	6.8	남남동	153	13.97	0.52	4.9	0.72	5.5	1.5	동북동	63	13.0	1010.7	-	112	
2024/04/04 02:20:00	4.2	동남동	123	13.97	0.49	5.0	0.72	5.5	2.0	동북동	77	13.0	1010.7	-	123	
2024/04/04 02:21:00	7.8	남동	140	13.97	0.52	4.9	0.72	5.5	1.8	동북동	77	12.9	1010.7	-	92	
2024/04/04 02:22:00	6.8	남남동	152	13.97	0.58	5.2	0.83	5.5	2.1	동	82	12.8	1010.7	-	114	
2024/04/04 02:23:00	6.6	남남동	156	13.97	0.58	5.6	0.83	5.5	1.7	동	93	12.9	1010.7	-	123	
2024/04/04 02:24:00	10.1	남남동	152	13.97	0.60	5.8	0.83	5.5	1.2	동	79	12.8	1010.7	-	140	
2024/04/04 02:25:00	7.5	남남동	155	13.97	0.66	5.9	0.95	5.0	0.6	동	86	12.8	1010.7	-	105	
2024/04/04 02:26:00	8.9	남동	144	13.97	0.63	5.4	0.95	5.0	0.3	동북동	62	12.9	1010.6	-	87	
2024/04/04 02:27:00	10.0	남남동	152	13.97	0.65	5.3	0.95	5.0	1.7	북동	37	12.8	1010.6	-	77	
2024/04/04 02:28:00	10.0	남남동	161	13.97	0.67	5.2	0.95	5.0	1.2	북	352	12.8	1010.6	-	87	
2024/04/04 02:29:00	10.3	남남동	154	13.97	0.62	5.2	0.78	5.0	1.9	북북동	30	12.9	1010.6	-	72	
2024/04/04 02:30:00	9.4	남동	140	13.96	0.64	5.3	0.88	5.5	1.8	북북동	32	12.9	1010.5	-	79	
2024/04/04 02:31:00	9.7	남남동	160	13.96	0.64	5.4	0.88	5.5	1.8	북동	44	13.0	1010.5	-	96	
2024/04/04 02:32:00	10.1	남동	130	13.96	0.62	5.8	0.88	5.5	2.1	북동	46	13.0	1010.5	-	81	
2024/04/04 02:33:00	6.1	남동	146	13.96	0.68	6.0	0.88	5.5	2.1	북북동	26	13.0	1010.5	-	151	
2024/04/04 02:34:00	12.6	남동	140	13.96	0.67	6.2	0.88	5.5	1.8	북북동	27	12.9	1010.4	-	82	
2024/04/04 02:35:00	10.4	남남동	149	13.96	0.64	6.3	0.83	6.5	1.6	북동	46	12.9	1010.4	-	144	
2024/04/04 02:36:00	9.0	남남동	153	13.96	0.58	5.9	0.81	7.0	1.9	북동	54	12.9	1010.3	-	135	
2024/04/04 02:37:00	12.5	남동	135	13.96	0.58	5.5	0.75	3.5	2.1	동북동	74	12.8	1010.3	-	112	
2024/04/04 02:38:00	10.0	남동	131	13.96	0.62	5.3	0.76	5.5	2.7	동북동	77	13.0	1010.2	-	120	
2024/04/04 02:39:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2024/04/04 02:40:00	14.6	남동	135	13.96	0.66	5.6	0.78	4.0	2.6	북동	51	12.9	1010.2	-	105	
2024/04/04 02:41:00	15.8	남동	130	13.96	0.68	5.6	0.86	5.5	3.3	동북동	61	12.9	1010.2	-	104	
2024/04/04 02:42:00	12.6	남동	126	13.97	0.66	5.6	0.86	5.5	3.3	동북동	70	12.8	1010.2	-	108	
2024/04/04 02:43:00	11.9	동남동	122	13.97	0.67	5.3	0.99	5.0	3.0	북동	52	12.8	1010.2	-	106	
2024/04/04 02:44:00	12.8	남동	126	13.97	0.66	5.5	0.99	5.0	2.8	동북동	65	12.7	1010.2	-	84	
2024/04/04 02:45:00	14.0	남동	134	13.97	0.63	5.6	0.99	5.0	3.4	동북동	64	12.8	1010.2	-	114	
2024/04/04 02:46:00	9.5	동남동	122	13.97	0.63	5.5	0.99	5.0	3.8	동북동	65	12.7	1010.1	-	75	
2024/04/04 02:47:00	12.7	남동	142	13.97	0.57	4.9	0.83	5.5	2.8	동북동	73	12.7	1010.1	-	119	
2024/04/04 02:48:00	11.9	남동	132	13.97	0.54	5.1	0.77	6.5	2.5	동북동	65	12.7	1010.1	-	96	
2024/04/04 02:49:00	9.2	남동	132	13.97	0.55	5.2	0.77	6.5	3.8	동북동	60	12.7	1010.1	-	147	
2024/04/04 02:50:00	9.1	남남동	147	13.97	0.52	5.0	0.73	5.0	3.5	북동	45	12.7	1010.1	-	142	
2024/04/04 02:51:00	11.8	남동	125	13.97	0.56	5.4	0.73	5.0	3.3	동북동	58	12.7	1010.1	-	126	
2024/04/04 02:52:00	9.6	남동	146	13.97	0.55	5.5	0.81	6.5	3.2	동북동	66	12.7	1010.1	-	153	
2024/04/04 02:53:00	10.4	남남동	148	13.97	0.58	5.9	0.81	6.5	4.3	동북동	77	12.6	1010.1	-	139	
2024/04/04 02:54:00	10.8	남동	144	13.97	0.61	5.6	0.86	6.0	3.6	동북동	62	12.7	1010.2	-	137	
2024/04/04 02:55:00	8.6	남동	142	13.97	0.68	5.4	0.87	4.0	3.8	동북동	62	12.7	1010.1	-	127	
2024/04/04 02:56:00	11.8	남동	137	13.97	0.68	5.7	0.87	4.0	3.8	동북동	77	12.6	1010.1	-	141	
2024/04/04 02:57:00	9.6	남동	145	13.97	0.68	5.8	0.87	4.0	3.4	동북동	70	12.7	1010.0	-	134	
2024/04/04 02:58:00	10.9	남동	124	13.97	0.65	5.5	0.87	4.0	4.4	동북동	69	12.7	1009.9	-	197	
2024/04/04 02:59:00	12.9	남동	128	13.97	0.62	6.1	0.75	7.5	4.3	동	79	12.6	1009.7	-	159	
2024/04/04 03:00:00	12.3	남동	130	13.97	0.62	5.1	0.77	5.5	4.4	동	84	12.7	1009.6	-	110	
2024/04/04 03:01:00	14.2	남동	136	13.97	0.64	5.4	0.77	5.5	4.1	동	89	12.6	1009.6	-	260	
2024/04/04 03:02:00	15.5	남동	124	13.97	0.68	5.6	0.81	5.5	4.9	동북동	75	12.5	1009.6	-	119	
2024/04/04 03:03:00	11.7	남동	137	13.97	0.64	5.6	0.81	5.5	3.4	동북동	63	12.5	1009.7	-	106	
2024/04/04 03:04:00	13.6	남동	133	13.97	0.67	6.1	1.00	5.5	2.5	동북동	65	12.6	1009.8	-	112	
2024/04/04 03:05:00	13.9	남동	138	13.97	0.68	6.0	1.00	5.5	2.4	동북동	67	12.5	1009.9	-	70	
2024/04/04 03:06:00	13.2	남동	133	13.97	0.63	5.8	1.00	5.5	3.0	동북동	64	12.6	1010.0	-	63	
2024/04/04 03:07:00	10.3	남동	131	13.97	0.65	5.7	1.00	5.5	3.2	북동	46	12.5	1010.0	-	126	
2024/04/04 03:08:00	10.3	남동	124	13.97	0.61	5.4	0.77	5.5	4.1	동북동	66	12.5	1010.0	-	139	
2024/04/04 03:09:00	11.9	남동	137	13.97	0.64	5.2	0.92	5.0	3.4	동북동	63	12.4	1010.0	-	74	
2024/04/04 03:10:00	12.6	동남동	119	13.97	0.66	5.1	1.15	5.0	3.2	동북동	66	12.4	1009.9	-	91	
2024/04/04 03:11:00	9.0	남동	136	13.97	0.67	5.2	1.15	5.0	3.8	동북동	72	12.4	1009.9	-	101	
2024/04/04 03:12:00	9.1	남동	128	13.97	0.69	5.5	1.15	5.0	3.9	동북동	64	12.4	1009.9	-	114	
2024/04/04 03:13:00	6.3	남남동	150	13.97	0.66	5.4	1.15	5.0	3.5	북동	54	12.3	1010.0	-	122	
2024/04/04 03:14:00	8.4	남동	140	13.97	0.65	5.5	0.93	5.5	2.7	북동	47	12.3	1010.0	-	117	
2024/04/04 03:15:00	7.8	남동	135	13.97	0.64	5.4	0.93	5.5	2.7	동북동	66	12.4	1010.0	-	119	
2024/04/04 03:16:00	8.3	남동	133	13.97	0.63	5.1	0.93	5.5	4.1	동북동	71	12.3	1010.0	-	103	
2024/04/04 03:17:00	8.3	동남동	123	13.97	0.61	5.3	0.91	5.5	3.2	북동	55	12.3	1010.0	-	211	
2024/04/04 03:18:00	9.5	남동	143	13.97	0.65	5.2	0.91	5.5	2.7	동	82	12.3	1010.0	-	78	
2024/04/04 03:19:00	11.4	남동	133	13.97	0.63	5.0	0.91	5.5	4.6	동북동	77	12.2	1010.1	-	52	
2024/04/04 03:20:00	7.1	남동	135	13.97	0.62	5.2	0.91	5.5	4.6	동북동	77	12.2	1010.1	-	72	
2024/04/04 03:21:00	9.1	동남동	106	13.97	0.67	5.2	0.91	5.5	4.3	동북동	59	12.3	1010.2	-	69	
2024/04/04 03:22:00	9.8	남동	140	13.97	0.65	5.3	0.89	6.5	2.5	동북동	57	12.3	1010.3	-	76	
2024/04/04 03:23:00	13.8	남동	124	13.97	0.62	5.3	0.89	6.5	2.4	북동	48	12.3	1010.3	-	83	
2024/04/04 03:24:00	12.5	남동	137	13.97	0.61	5.3	0.89	6.5	2.2	북북동	27	12.3	1010.3	-	83	
2024/04/04 03:25:00	14.4	남동	143	13.97	0.62	5.1	0.74	6.5	1.8	북동	38	12.2	1010.3	-	89	
2024/04/04 03:26:00	15.0	남동	135	13.96	0.60	5.2	0.72	5.5	3.3	북동	52	12.3	1010.3	-	81	
2024/04/04 03:27:00	10.5	남동	124	13.96	0.67	5.4	1.05	4.0	2.6	북동	34	12.3	1010.3	-	107	
2024/04/04 03:28:00	12.0	동남동	118	13.97	0.66	5.3	1.05	4.0	2.2	북동	37	12.3	1010.3	-	110	
2024/04/04 03:29:00	13.2	남동	135	13.96	0.69	5.4	1.05	4.0	2.1	북동	40	12.2	1010.4	-	106	
2024/04/04 03:30:00	11.5	남동	130	13.96	0.70	5.4	1.05	4.0	1.2	북동	34	12.2	1010.4	-	116	
2024/04/04 03:31:00	8.1	남동	140	13.96	0.63	4.9	0.98	4.0	0.7	북동	49	12.3	1010.4	-	351	
2024/04/04 03:32:00	11.4	동남동	120	13.96	0.64	5.0	0.98	4.0	2.8	동북동	65	12.2	1010.4	-	106	
2024/04/04 03:33:00	14.8	남동	128	13.95	0.63	5.2	0.98	5.0	2.0	북동	54	12.2	1010.5	-	9	
2024/04/04 03:34:00	13.9	남동	130	13.95	0.66	5.1	0.93	5.0	1.1	북북동	21	12.1	1010.5	-	335	
2024/04/04 03:35:00	9.3	남남동	150	13.95	0.69	5.2	0.93	5.0	1.0	북동	54	12.2	1010.5	-	36	
2024/04/04 03:36:00	11.5	남동	133	13.96	0.71	5.3	0.93	5.0	1.1	북동	52	12.2	1010.5	-	13	
2024/04/04 03:37:00	11.7	동남동	123	13.96	0.67	5.2	0.93	5.0	2.2	북북동	17	12.2	1010.6	-	34	
2024/04/04 03:38:00	10.2	남동	124	13.96	0.65	5.2	0.93	5.0	3.3	북동	40	12.2	1010.5	-	233	
2024/04/04 03:39:00	11.1	남동	124	13.96	0.63	5.1	0.81	4.0	2.4	북동	38	12.2	1010.5	-	94	
2024/04/04 03:40:00	7.1	남동	126	13.96	0.58	5.2	0.71	4.5	2.5	북북동	24	12.1	1010.5	-	99	
2024/04/04 03:41:00	8.8	남동	127	13.96	0.65	5.4	0.97	6.0	3.3	북	4	12.3	1010.5	-	92	
2024/04/04 03:42:00	10.5	동남동	121	13.96	0.67	5.6	0.97	6.0	2.9	북	357	12.2	1010.5	-	21	
2024/04/04 03:43:00	10.3	동남동	121	13.96	0.73	5.4	0.97	6.0	2.6	북동	40	12.2	1010.5	-	77	
2024/04/04 03:44:00	10.4	남동	126	13.95	0.75	5.4	0.97	6.0	2.0	북동	56	12.2	1010.5	-	50	
2024/04/04 03:45:00	10.2	동남동	102	13.95	0.76	5.5	0.96	5.0	3.3	북동	56	12.3	1010.5	-	97	
2024/04/04 03:46:00	9.1	남동	127	13.94	0.78	5.6	0.96	5.0	2.3	북북동	19	12.2	1010.6	-	95	
2024/04/04 03:47:00	11.1	남동	130	13.94	0.80	5.5	0.96	5.0	1.7	북북동	20	12.1	1010.6	-	93	
2024/04/04 03:48:00	14.3	동남동	117	13.94	0.76	5.6	0.95	6.0	2.5	북북동	27	12.2	1010.7	-	99	
2024/04/04 03:49:00	12.7	동남동	120	13.93	0.72	5.4	0.95	6.0	3.8	북	4	12.2	1010.7	-	102	
2024/04/04 03:50:00	11.1	남동	124	13.93	0.68	5.3	0.95	6.0	2.5	북북동	17	12.2	1010.7	-	91	
2024/04/04 03:51:00	9.0	남동	124	13.92	0.68	5.3	0.89	5.5	2.5	북동	36	12.1	1010.7	-	136	
2024/04/04 03:52:00	11.1	남동	130	13.93	0.69	5.1	0.89	5.5	2.7	북북동	21	12.2	1010.7	-	126	
2024/04/04 03:53:00	11.9	동남동	120	13.93	0.71	5.0	0.92	5.0	2.7	북북동	12	12.1	1010.8	-	99	
2024/04/04 03:54:00	12.6	남동	124	13.93	0.68	4.8	0.92	5.0	3.8	북	4	12.1	1010.8	-	200	
2024/04/04 03:55:00	11.2	동남동	121	13.93	0.67	4.7	0.92	5.0	3.4	북	360	12.1	1010.7	-	65	
2024/04/04 03:56:00	13.2	동남동	119	13.93	0.67	5.0	0.92	5.0	2.3	북동	42	12.1	1010.8	-	119	
2024/04/04 03:57:00	8.6	동남동	121	13.93	0.67	5.3	0.88	4.5	2.8	북북동	12	12.1	1010.8	-	13	
2024/04/04 03:58:00	10.4	동남동	118	13.93	0.67	5.5	0.88	4.5	3.3	북북동	14	12.1	1010.8	-	60	
2024/04/04 03:59:00	9.7	남동	145	13.92	0.65	5.6	0.88	4.5	2.2	북북동	20	12.1	1010.8	-	41	
2024/04/04 04:00:00	10.3	동남동	115	13.92	0.67	5.5	0.93	4.5	2.5	북	9	12.1	1010.9	-	118	
2024/04/04 04:01:00	7.5	남동	145	13.92	0.66	5.4	0.93	4.5	3.2	북북동	13	12.1	1010.9	-	123	
2024/04/04 04:02:00	11.2	남동	130	13.92	0.69	5.6	0.93	4.5	3.4	북북동	22	12.1	1010.9	-	225	
2024/04/04 04:03:00	10.7	남동	132	13.92	0.71	5.0	0.93	4.5	3.0	북북동	31	12.2	1011.0	-	36	
2024/04/04 04:04:00	7.7	남동	138	13.91	0.70	5.1	0.89	6.0	3.2	북	355	12.1	1011.0	-	105	
2024/04/04 04:05:00	9.4	남남동	153	13.91	0.74	5.3	1.09	5.0	3.3	북	11	12.1	1011.0	-	41	
2024/04/04 04:06:00	11.2	동남동	116	13.90	0.74	5.1	1.09	5.0	2.9	북북동	29	12.0	1011.1	-	234	
2024/04/04 04:07:00	7.1	남동	134	13.90	0.77	5.2	1.09	5.0	3.3	북북동	33	12.1	1011.0	-	98	
2024/04/04 04:08:00	9.7	남동	127	13.90	0.74	5.2	1.09	5.0	3.0	북북동	25	12.0	1011.1	-	61	
2024/04/04 04:09:00	13.9	남동	129	13.89	0.71	5.3	0.94	5.0	3.0	북동	41	12.1	1011.1	-	128	
2024/04/04 04:10:00	12.6	동남동	123	13.89	0.71	5.4	1.02	5.5	3.0	북북동	27	12.1	1011.2	-	99	
2024/04/04 04:11:00	11.7	동남동	117	13.89	0.70	5.3	1.02	5.5	3.1	북북동	29	12.1	1011.2	-	110	
2024/04/04 04:12:00	14.0	남동	129	13.89	0.73	5.1	1.02	5.5	2.3	북북동	30	12.0	1011.3	-	96	
2024/04/04 04:13:00	11.1	남동	133	13.88	0.71	5.3	1.02	5.5	2.6	북북동	33	12.1	1011.3	-	13	
2024/04/04 04:14:00	12.2	동남동	119	13.88	0.64	5.2	0.89	5.0	2.1	북북동	17	12.1	1011.4	-	133	
2024/04/04 04:15:00	9.5	남동	126	13.88	0.66	5.5	1.27	6.0	2.9	북북동	18	12.1	1011.4	-	111	
2024/04/04 04:16:00	11.6	남동	125	13.87	0.66	5.7	1.27	6.0	2.0	북	10	12.1	1011.4	-	101	
2024/04/04 04:17:00	12.6	남동	133	13.86	0.72	5.8	1.27	6.0	3.1	북동	34	12.0	1011.4	-	164	
2024/04/04 04:18:00	12.2	남동	140	13.87	0.78	6.2	1.27	6.0	2.4	북동	56	12.1	1011.4	-	185	
2024/04/04 04:19:00	11.8	남동	146	13.87	0.74	5.9	1.13	5.5	2.0	북북동	31	12.1	1011.5	-	175	
2024/04/04 04:20:00	10.0	남동	132	13.87	0.78	5.9	1.13	5.5	2.2	북북동	18	12.1	1011.5	-	98	
2024/04/04 04:21:00	13.0	남동	144	13.87	0.77	5.5	1.13	5.5	2.4	북	356	12.0	1011.4	-	120	
2024/04/04 04:22:00	10.8	남남동	149	13.87	0.73	5.4	0.99	5.0	3.7	북북동	20	12.0	1011.4	-	84	
2024/04/04 04:23:00	10.8	남남동	153	13.88	0.72	5.3	0.99	5.0	2.6	북동	36	12.1	1011.4	-	78	
2024/04/04 04:24:00	13.0	남동	139	13.88	0.67	4.9	1.04	6.5	2.9	북	8	12.1	1011.4	-	100	
2024/04/04 04:25:00	10.0	남동	129	13.89	0.69	4.8	1.04	6.5	3.1	북동	45	12.1	1011.4	-	44	
2024/04/04 04:26:00	12.2	동남동	113	13.89	0.70	5.1	1.04	6.5	3.1	북동	43	12.0	1011.4	-	126	
2024/04/04 04:27:00	9.3	남동	126	13.90	0.73	5.2	1.04	6.5	2.0	동북동	60	12.0	1011.4	-	114	
2024/04/04 04:28:00	11.2	동남동	118	13.90	0.71	5.4	0.91	5.5	1.9	동북동	72	12.0	1011.5	-	165	
2024/04/04 04:29:00	14.7	동남동	122	13.89	0.67	5.8	0.83	6.5	2.1	동	82	12.1	1011.4	-	126	
2024/04/04 04:30:00	12.4	남동	128	13.90	0.67	5.4	0.96	3.5	2.9	동북동	73	12.1	1011.5	-	130	
2024/04/04 04:31:00	16.7	동남동	111	13.89	0.68	5.3	0.96	3.5	3.2	북동	46	12.1	1011.5	-	84	
2024/04/04 04:32:00	18.2	동남동	113	13.90	0.67	4.8	0.96	3.5	3.8	북동	34	12.2	1011.5	-	84	
2024/04/04 04:33:00	16.4	동남동	110	13.90	0.68	4.6	0.96	3.5	3.4	북동	39	12.2	1011.4	-	84	
2024/04/04 04:34:00	13.1	남동	124	13.90	0.62	4.3	0.88	6.0	4.0	북	1	12.2	1011.5	-	173	
2024/04/04 04:35:00	17.4	동남동	114	13.90	0.61	4.9	0.88	6.0	3.1	북북동	16	12.2	1011.5	-	97	
2024/04/04 04:36:00	18.9	동남동	113	13.91	0.59	5.2	0.87	6.0	3.3	북동	39	12.2	1011.4	-	120	
2024/04/04 04:37:00	17.0	동남동	110	13.91	0.64	5.9	1.16	5.5	4.1	북동	54	12.2	1011.4	-	36	
2024/04/04 04:38:00	17.1	동남동	106	13.91	0.67	6.1	1.16	5.5	3.8	북동	56	12.2	1011.4	-	117	
2024/04/04 04:39:00	16.4	동남동	113	13.91	0.67	5.9	1.16	5.5	3.7	북동	38	12.2	1011.5	-	174	
2024/04/04 04:40:00	16.0	남동	126	13.90	0.66	5.9	1.16	5.5	3.7	북동	49	12.1	1011.6	-	143	
2024/04/04 04:41:00	-	-	-	-	0.59	5.1	0.76	5.0	-	-	-	-	-	-	185	
2024/04/04 04:42:00	-	-	-	-	0.59	5.1	0.76	5.0	-	-	-	-	-	-	185	
2024/04/04 04:43:00	15.2	동남동	104	13.91	0.61	5.1	1.03	7.0	4.2	북동	35	12.1	1011.7	-	175	
2024/04/04 04:44:00	14.9	동남동	111	13.91	0.63	5.1	1.03	7.0	2.6	북북동	30	12.1	1011.7	-	185	
2024/04/04 04:45:00	14.0	동남동	112	13.90	0.67	5.4	1.03	7.0	2.0	북동	35	12.1	1011.7	-	173	
2024/04/04 04:46:00	16.0	동남동	119	13.90	0.69	5.5	1.03	7.0	2.2	북동	41	12.1	1011.7	-	150	
2024/04/04 04:47:00	14.6	동남동	109	13.89	0.71	5.3	1.03	7.0	4.3	북동	37	12.1	1011.7	-	151	
2024/04/04 04:48:00	16.0	동남동	104	13.89	0.69	5.4	0.87	5.0	3.8	북동	50	12.1	1011.6	-	143	
2024/04/04 04:49:00	18.3	동남동	103	13.89	0.72	5.4	0.96	5.0	3.1	북동	53	12.1	1011.7	-	94	
2024/04/04 04:50:00	19.6	동남동	105	13.89	0.70	5.4	0.96	5.0	3.1	동북동	62	12.0	1011.6	-	90	
2024/04/04 04:51:00	16.9	동남동	107	13.89	0.69	5.6	0.96	5.0	3.6	북북동	21	12.0	1011.7	-	109	
2024/04/04 04:52:00	17.8	동남동	107	13.89	0.70	5.6	0.96	5.0	2.7	북동	45	12.0	1011.7	-	100	
2024/04/04 04:53:00	16.1	동남동	106	13.89	0.74	6.0	1.06	6.0	3.9	북동	41	12.0	1011.8	-	164	
2024/04/04 04:54:00	17.3	동남동	118	13.89	0.70	6.0	1.06	6.0	3.0	동북동	65	12.1	1011.8	-	163	
2024/04/04 04:55:00	18.1	동남동	106	13.90	0.72	5.8	1.06	6.0	4.1	동북동	57	12.1	1011.8	-	160	
2024/04/04 04:56:00	19.3	동남동	106	13.91	0.75	5.7	1.06	6.0	4.8	북동	52	12.0	1011.9	-	153	
2024/04/04 04:57:00	22.2	동남동	110	13.92	0.67	5.5	0.93	5.0	2.9	동북동	58	12.1	1011.9	-	185	
2024/04/04 04:58:00	18.3	동남동	117	13.92	0.68	5.6	0.93	5.0	2.5	북북동	28	12.0	1011.9	-	159	
2024/04/04 04:59:00	19.0	동남동	104	13.91	0.68	5.3	0.95	6.5	4.1	북동	51	12.0	1012.0	-	117	
2024/04/04 05:00:00	16.9	동남동	107	13.89	0.68	5.2	0.95	6.5	2.7	북동	40	12.1	1012.0	-	177	
2024/04/04 05:01:00	18.5	동	99	13.89	0.67	5.3	0.95	6.5	4.4	동북동	61	11.9	1012.0	-	132	
2024/04/04 05:02:00	18.7	동남동	107	13.89	0.67	5.4	0.95	6.5	2.3	동	87	12.0	1012.0	-	94	
2024/04/04 05:03:00	18.4	동남동	113	13.89	0.61	5.5	0.86	7.0	2.9	북북동	14	12.0	1011.9	-	87	
